1311920823,2011-07-29 10:27:03,,EBA11,212222,HV+MB  
1311920823,2011-07-29 10:27:03,,EBA10,212222,HV+MB  
1311920823,2011-07-29 10:27:03,,EBA09,212222,HV  
1311920724,2011-07-29 10:25:24,,EBA20,212222,MB  
1311920724,2011-07-29 10:25:24,,EBA18,212222,MB+DIG  
1311920723,2011-07-29 10:25:23,,EBA20,212222,HV+MB  
1311920723,2011-07-29 10:25:23,,EBA19,212222,HV+MB  
1311920723,2011-07-29 10:25:23,,EBA18,212222,HV  
1311920723,2011-07-29 10:25:23,,EBA17,212222,HV+MB  
1311920722,2011-07-29 10:25:22,,EBA20,212222,DIG  
1311920722,2011-07-29 10:25:22,,EBA19,212222,DIG  
1311920722,2011-07-29 10:25:22,,EBA18,212222,HV  
1311920703,2011-07-29 10:25:03,,EBA17,212222,MB  
1306302202,2011-05-25 09:43:22,,LBA32,212222,MB+DIG  
1306302199,2011-05-25 09:43:19,,EBC58,212222,MB+DIG  
1306299521,2011-05-25 08:58:41,,LBA55,2121,MB+DIG  
1306298790,2011-05-25 08:46:30,,EBA64,212222,MB+DIG  
1306274340,2011-05-25 01:59:00,,LBC30,212222,DIG  
1306273499,2011-05-25 01:44:59,refurbished,LBC41,212222,DIG  
1306272941,2011-05-25 01:35:41,,LBC59,212222,MB+DIG  
1306272909,2011-05-25 01:35:09,refurbished,LBA12,2121,MB+DIG  
1306271248,2011-05-25 01:07:28,refurbished,LBA22,212222,MB  
1306268210,2011-05-25 00:16:50,,LBA01,0,MB+DIG  
1306267061,2011-05-24 23:57:41,,LBC03,212222,MB+DIG  
1306266955,2011-05-24 23:55:55,,LBC54,212222,MB+DIG  
1306265882,2011-05-24 23:38:02,,LBC21,212222,MB+DIG  
1306265792,2011-05-24 23:36:32,,LBC22,212222,MB+DIG  
1306224321,2011-05-24 12:05:21,,LBC28,212222,MB+DIG  
1306221995,2011-05-24 11:26:35,,EBC27,212222,MB+DIG  
1306221801,2011-05-24 11:23:21,,LBC09,212222,MB+DIG  
1306221605,2011-05-24 11:20:05,,LBA51,212222,MB+DIG  
1306217121,2011-05-24 10:05:21,,LBC30,212222,MB  
1306216214,2011-05-24 09:50:14,,EBA33,212222,MB+DIG  
1306214861,2011-05-24 09:27:41,refurbished,LBC41,212222,DIG  
1306210802,2011-05-24 08:20:02,,LBA63,212222,MB+DIG  
1306210533,2011-05-24 08:15:33,,EBC17,212222,MB+DIG  
1306209680,2011-05-24 08:01:20,,EBA01,0,MB+DIG  
1306209241,2011-05-24 07:54:01,,LBA48,212222,MB+DIG  
1306208902,2011-05-24 07:48:22,,LBC51,212222,MB+DIG  
1306208541,2011-05-24 07:42:21,,LBA52,212222,MB+DIG  
1306206939,2011-05-24 07:15:39,refurbished,LBA22,212222,DIG  
1306206825,2011-05-24 07:13:45,,LBA60,212222,MB+DIG  
1306206580,2011-05-24 07:09:40,,LBA27,212222,MB+DIG  
1306206272,2011-05-24 07:04:32,,LBC05,212222,MB+DIG  
1306204019,2011-05-24 06:26:59,,LBA50,212222,MB+DIG  
1306203292,2011-05-24 06:14:52,,LBC08,2121,MB+DIG  
1306202491,2011-05-24 06:01:31,,LBC19,212222,MB+DIG  
1306201413,2011-05-24 05:43:33,refurbished,LBC12,212222,MB+DIG  
1306198225,2011-05-24 04:50:25,,EBC52,212222,MB+DIG  
1306193180,2011-05-24 03:26:20,,LBC26,212222,HV  
1306190850,2011-05-24 02:47:30,,LBC26,212222,DIG  
1306190554,2011-05-24 02:42:34,,LBA39,212222,MB+DIG  
1306190362,2011-05-24 02:39:22,refurbished,LBC42,212222,MB+DIG  
1306164383,2011-05-23 19:26:23,,LBA04,212222,MB+DIG  
1306163775,2011-05-23 19:16:15,,LBA37,212222,MB+DIG  
1306163623,2011-05-23 19:13:43,,LBC39,212222,MB+DIG  
1306162645,2011-05-23 18:57:25,,LBA32,212222,MB+DIG  
1306160704,2011-05-23 18:25:04,,LBC28,212222,MB+DIG  
1306159083,2011-05-23 17:58:03,,LBC49,212222,MB+DIG  
1306154934,2011-05-23 16:48:54,,LBC31,212222,MB+DIG  
1306154912,2011-05-23 16:48:32,refurbished,LBA15,212222,MB+DIG  
1306148590,2011-05-23 15:03:10,,LBA55,2121,DIG  
1306148280,2011-05-23 14:58:00,,LBA36,212222,MB+DIG  
1306145104,2011-05-23 14:05:04,refurbished,LBC12,212222,MB+DIG  
1306141702,2011-05-23 13:08:22,,LBA13,212222,MB+DIG  
1306139122,2011-05-23 12:25:22,,LBA02,212222,MB+DIG  
1306137621,2011-05-23 12:00:21,,LBA59,212222,MB+DIG  
1306136326,2011-05-23 11:38:46,,LBA39,212222,MB  
1306135404,2011-05-23 11:23:24,,LBC46,212222,MB+DIG  
1306134600,2011-05-23 11:10:00,,LBA62,212222,HV  
1306132075,2011-05-23 10:27:55,,LBA06,212222,MB+DIG  
1306130961,2011-05-23 10:09:21,refurbished,LBA23,212222,MB+DIG  
1306129964,2011-05-23 09:52:44,,LBA44,212222,MB+DIG  
1306113387,2011-05-23 05:16:27,,LBA55,2121,MB  
1306113315,2011-05-23 05:15:15,,LBC50,212222,MB+DIG  
1306111794,2011-05-23 04:49:54,,LBC58,212222,MB+DIG  
1306110746,2011-05-23 04:32:26,,LBA01,0,MB+DIG  
1306109447,2011-05-23 04:10:47,,EBA19,212222,MB+DIG  
1306107615,2011-05-23 03:40:15,,LBA56,212222,MB+DIG  
1306107330,2011-05-23 03:35:30,,LBA62,212222,DIG  
1306106983,2011-05-23 03:29:43,,EBC19,212222,MB+DIG  
1306105484,2011-05-23 03:04:44,,LBC04,212222,MB+DIG  
1306104806,2011-05-23 02:53:26,,EBC29,212222,MB+DIG  
1306085078,2011-05-22 21:24:38,,EBA22,212222,MB+DIG  
1306084757,2011-05-22 21:19:17,,LBA03,212222,MB+DIG  
1306084374,2011-05-22 21:12:54,,LBC29,212222,MB+DIG  
1306083844,2011-05-22 21:04:04,,LBC44,212222,DIG  
1306061126,2011-05-22 14:45:26,refurbished,LBC12,212222,MB+DIG  
1306060355,2011-05-22 14:32:35,,LBC25,212222,MB+DIG  
1306060115,2011-05-22 14:28:35,,LBC27,212222,MB+DIG  
1306031939,2011-05-22 06:38:59,,LBC54,212222,MB+DIG  
1306028015,2011-05-22 05:33:35,,LBA06,212222,MB+DIG  
1306027474,2011-05-22 05:24:34,,LBA16,212222,MB+DIG  
1306026514,2011-05-22 05:08:34,,LBA21,212222,MB+DIG  
1306025355,2011-05-22 04:49:15,,LBC20,2121,MB+DIG  
1306025014,2011-05-22 04:43:34,,LBA39,212222,MB+DIG  
1306021628,2011-05-22 03:47:08,,EBA58,212222,MB+DIG  
1306017345,2011-05-22 02:35:45,,LBC44,212222,DIG  
1306016161,2011-05-22 02:16:01,,LBA40,212222,MB+DIG  
1306014914,2011-05-22 01:55:14,,LBC26,212222,DIG  
1306013625,2011-05-22 01:33:45,,LBA03,212222,MB+DIG  
1306012689,2011-05-22 01:18:09,,LBA33,212222,MB+DIG  
1306009148,2011-05-22 00:19:08,refurbished,LBA30,212222,MB+DIG  
1306003713,2011-05-21 22:48:33,,EBC21,212222,MB+DIG  
1306002805,2011-05-21 22:33:25,,LBC35,212222,MB  
1306000765,2011-05-21 21:59:25,,LBA50,212222,MB+DIG  
1306000034,2011-05-21 21:47:14,,LBA45,212222,MB+DIG  
1305998245,2011-05-21 21:17:25,,LBC29,212222,MB  
1305997305,2011-05-21 21:01:45,,LBC11,212222,DIG  
1305996484,2011-05-21 20:48:04,,LBC21,212222,DIG  
1305970278,2011-05-21 13:31:18,,EBA45,212222,MB+DIG  
1305968346,2011-05-21 12:59:06,,LBC37,212222,MB  
1305968086,2011-05-21 12:54:46,,LBC28,212222,MB  
1305965772,2011-05-21 12:16:12,,LBA27,212222,MB+DIG  
1305957076,2011-05-21 09:51:16,,LBC25,212222,DIG  
1305955448,2011-05-21 09:24:08,,LBA63,212222,MB+DIG  
1305949195,2011-05-21 07:39:55,,LBC44,212222,DIG  
1305946447,2011-05-21 06:54:07,,EBC53,212222,MB+DIG  
